"DATE","PN01755AM","PN01756AM","PN01757AM","PN01758AM","PN01759AM","PN01760AM","PN01761AM","PN01762AM","PN01763AM","PN01764AM","PN01765AM","PN01766AM","PN01767AM","PN01768AM","PN01769AM","PN01770AM","PN01771AM","PN01772AM","PN01773AM","PN38081AM","PN14206AM","PN01774AM"
Ago18,140.019974781732,120.341107635993,174.114977443632,52.4232297265684,151.394860799781,158.020768956738,114.891489029742,126.734229457391,111.234448556783,132.232176448553,174.514810130689,189.300638343382,184.213815966481,187.527010884831,168.452072028446,166.41270343736,138.986871884334,175.747867749193,166.122419526065,165.615738709775,186.214356800874,177.29792272472
Sep18,132.332210204028,111.585603261415,168.261697623326,49.4854096092135,156.12180692572,156.845974305672,152.132527910439,124.691835462003,110.862038707489,129.606231136065,171.510989325737,197.496152743489,185.270224593611,191.555623992693,166.794014109758,168.105836536928,139.703608144045,177.773345372791,167.647158995001,166.136441039122,175.732616494722,175.797251568412
Oct18,136.112376752361,117.2034387151,168.839912591295,61.6130646618611,150.694761082887,151.369901262567,146.975575225071,133.696490072262,119.687688227916,138.659095363971,178.839458077918,226.462516060825,183.148287533166,189.448210759176,189.324336877189,171.603442052219,139.383130146422,182.570544553289,168.10361471549,167.291064412185,174.10852144128,185.614989524048
Nov18,141.670025706135,125.795379447712,169.15556865743,169.637435057077,150.494160929186,150.715552254236,149.274875950255,137.941493143976,155.155066218325,131.740329460529,176.793002793913,217.123608621189,169.602956326371,189.315541133608,174.538563717886,170.240884848902,149.773816392186,177.207435586136,169.138004336892,168.296259349128,191.422783995467,176.568938175684
Dic18,151.213123003934,137.336308028608,175.242105280184,187.069757876338,161.06397830899,162.470952478234,153.312786660757,138.472733890695,170.532601099798,127.075844400627,185.200916675958,307.329223775894,190.206344481763,211.119775093812,171.452908679912,187.229533333542,161.122659373196,196.115752794817,169.940276721608,169.060631924663,211.648118588632,190.870048037931
Ene19,135.080075909694,117.392307534561,165.71514416858,115.117320190587,139.704253826627,139.181116417718,142.585468961852,118.189149640271,105.25844815219,122.838519495157,185.335328145976,148.732450723491,156.397698170055,182.300213936816,172.681728577157,157.186802338493,132.023929899812,165.751703946623,167.811639551805,168.963306870102,163.001089705583,166.4753798711
Feb19,130.308478937048,113.390389876243,159.624931213478,75.5015823364167,129.60430130336,128.457376465255,135.922480031389,110.87698201169,95.7379427257955,116.274267487262,171.312812442951,159.41317527043,168.761172073893,182.288979044116,161.754370230983,154.603348837791,122.415097011893,165.559538775896,167.961351873845,168.571089382419,164.564700562153,164.531104744812
Mar19,153.919158638003,143.251987378258,172.403971737775,68.1998878757217,148.611725995258,148.894536462797,147.053524592116,126.577831665541,123.01862970567,127.84279567052,189.595239326541,173.42251605734,175.91347525091,191.324444181094,167.677962993057,166.88351387112,143.149535037733,174.962050769987,170.70075990363,168.824583776427,187.574894563435,176.423788062785
Abr19,199.968677190376,213.764576741515,176.055121110534,77.3654783003489,139.101226681483,140.232665238602,132.867506793266,118.420482068159,119.78542009024,117.939581506278,180.249133489256,190.477069100211,177.52311609769,195.438773464849,167.810830807422,169.398009965811,148.307908047877,176.576627918618,171.307955050542,169.990022276006,176.990141009096,181.514356179622
May19,225.175486482865,251.148491204524,180.155756896425,193.363499563241,154.614638203646,157.011312981902,141.410086244804,138.508208538155,173.740929768997,125.941444256328,185.822630393979,176.632881026078,174.054639148351,190.402576548407,178.789923229238,175.381659279371,175.585099203325,175.312412696491,171.338952774496,171.115889242889,191.72842326242,189.574603757507
Jun19,208.514952143453,225.25004863158,179.505812231796,142.457090207586,146.094593430754,147.602401628425,137.7876559683,129.880740648562,158.948770907833,119.548250571958,177.148497074448,194.43683165605,182.042966805779,187.139549818689,160.20902738373,170.183484780712,162.847682801786,172.68043429708,170.899464736109,171.182124187049,192.775999608962,176.016427300927
Jul19,171.904523815015,166.063315344476,182.02364780783,88.1176328393976,145.87297434264,146.115065885834,144.539445541819,131.760760527441,129.124354913776,132.78461194858,181.200276715502,189.179173339069,187.056741224796,197.333611856872,173.301775224991,173.057902425139,147.448978719264,181.774630309263,171.031591759091,171.090003089899,184.773601340845,182.308464571031
Ago19,146.271713138538,126.505097417582,180.507204394711,58.9671758684536,157.694105836089,157.498200149798,158.774387142951,129.210440501347,118.308296050026,133.059410161522,181.50785185396,198.534489997263,189.990571815729,195.694171763949,171.334622829073,172.59824394028,145.414259205936,181.851088786747,172.56907434454,171.500043613247,193.835306228019,185.131128398351
Sep19,137.729028615283,116.713683383398,174.105702928233,55.8492405821785,150.879900849658,149.176459111013,160.265055653144,126.794600828774,112.756946904797,131.782893075702,176.328599703039,206.73323484047,191.649321025025,199.023067562902,170.768149591015,172.375332584698,138.517095255354,183.899949738689,171.219205093299,171.60662373231,183.829638163348,181.940038820972
Oct19,147.173093373735,131.126723359423,174.912139202773,66.9487744337075,151.748064943583,151.582620920117,152.65991906727,134.453865648165,128.728152427548,136.455672620313,183.80157930784,230.917941803599,189.634848375379,197.073642236783,187.861292751564,176.261987594348,144.275310252045,187.149565905426,172.274518362972,172.02093260027,178.809002577782,187.541334040889
Nov19,149.249316173339,134.587833378136,174.598624074634,148.131048931922,156.716157337912,156.257018641796,159.246141151223,134.573579585289,150.816868464646,128.720069700179,181.138367232048,209.740737952581,175.494691325767,198.511097059552,170.005697071073,174.206812160416,153.705141151387,181.185140863646,173.262991970734,172.252238475668,194.64446706485,181.900783534479
Dic19,155.451459852699,140.924160863037,180.59457105509,103.114850977618,163.601712214475,165.443959512024,153.452472874879,130.916352963865,132.601891090754,130.366088132345,188.905384858362,276.236020184921,197.156901419702,221.888587303792,176.761183264861,189.600037536011,154.635369625931,201.501259908,171.265542656144,172.26768432995,215.240071512443,191.834001697141
Ene20,141.40688846254,124.843669219193,170.091333453055,78.1611787332245,144.46095391686,142.897111901538,153.075650929592,119.537510834492,106.806077710639,124.120572775268,188.351189339514,157.615089896103,160.656943245008,190.46595765794,175.966916172936,162.439356367659,135.387046264176,171.647381996433,173.40055177364,172.643028800173,165.066334843531,176.003156169473
Feb20,138.094310822387,123.112382974987,164.054163631204,82.5578948744941,133.601740613272,130.969706806505,148.101771316602,118.239752945519,118.952497321442,117.974576859037,180.128021496253,169.052043285985,173.104602351496,191.284278956979,166.886387345199,161.761068241108,130.670885910976,172.343498895051,172.795980541692,172.487358323825,164.052314600989,171.30656437091
Mar20,156.495405990081,145.988141833454,174.702998145707,55.2842339480615,115.94433692617,114.258128300218,125.234058958324,84.78239314428,96.9539197474753,80.4377881131177,167.301690699308,95.8463978946373,131.725773012716,175.700792097438,129.886494275136,137.57430981624,120.464552633259,143.398103867111,140.715437157824,162.303989824385,167.487316950876,147.685387107016
Abr20,205.195460312053,222.156578706027,175.795663865506,35.9704510848115,80.2465515444478,73.9264059849411,115.065843156964,55.5816333355113,87.9728098410635,44.0004948660959,134.25695822199,18.8233610515071,64.6935682519162,138.617667746617,101.322467058909,102.930787854973,109.632052216925,100.649821321837,104.602347988204,139.37125522924,118.188289412241,118.716967352164
May20,234.460316961037,268.849298762719,174.853020108545,106.317149392411,83.8320065186714,78.6868516976809,112.177732640383,77.2737742275904,121.072840998045,61.565392961913,145.428549148087,59.618635216426,87.7851271474556,147.066352404306,113.450696106972,118.061855291015,126.231611487047,115.281045661593,116.231904840938,120.516563328989,131.654571951174,132.715820101307
Jun20,205.136496192534,223.28202883249,173.682737647118,211.197511558941,124.894368377634,127.479387093094,110.652756417494,114.094169937368,174.587249607088,92.4079621405173,158.304260029735,110.959761074077,131.357706854485,153.178829350483,123.773817275869,139.466493816373,154.740297352895,134.26761897444,139.691189928353,120.175147585832,144.050262853856,147.190042567961
Jul20,163.136130630306,155.505955189669,176.356399463928,111.545300570112,136.730685515567,136.652676151324,137.160675450666,120.967087352828,137.536629122591,115.057252086548,172.079599261367,165.544974058065,167.50743264306,170.888367153544,145.027886522505,154.097399179567,142.338623034902,158.09983415421,152.688172031073,136.203755600121,163.603762814599,160.669164107673
Ago20,142.164746473669,125.692176432611,170.690681318966,60.5103449220619,139.618152382762,140.875832168938,132.690042173482,116.369398964917,106.86977806071,119.723542882368,176.778277805636,186.686828700942,175.396720571523,176.857771130835,152.264714289666,156.902907142123,132.324318609126,165.268931051548,156.68655231173,149.688638090385,177.367039361653,166.489663111463
Sep20,141.840287129803,126.756367711621,167.931638637147,61.0192894921155,131.94334618749,132.364231071443,129.624884699121,123.695437992542,112.72294586883,127.588983674675,173.22842538444,216.307069919795,179.879274117334,185.327780616134,156.523814519122,162.400378772816,128.923216213096,173.795286255738,160.528305860686,156.634343401163,173.052519493061,168.814121242665
Oct20,150.471831297379,139.514120611795,169.385859422678,72.9789737873601,147.391355641393,149.871880883397,133.725739051426,132.513586658335,125.281315469915,135.05471372574,183.709331645768,264.453890763966,182.40109865271,184.480372390263,173.57030596571,170.671061848291,142.175020960546,180.370502443537,166.967329972111,161.394062714842,182.440850046562,177.329852842443
Nov20,150.933713189163,139.957934625804,169.89197794509,147.695416905316,149.034013855141,151.193486765666,137.137231820519,131.332240075186,142.101499851807,127.437907044618,180.43493837242,248.448158544345,171.17328741763,188.552164593226,172.448657133008,170.694629913176,148.258406163984,178.33143884022,169.04548253606,165.513706122952,198.852841447667,183.051042261712
Dic20,151.654693267189,137.724184796745,175.76411859474,220.228589404079,157.167525366491,160.877499519144,136.728401898967,143.935857011872,187.383530320652,128.471147894159,188.336233064816,348.13585323034,193.934828547323,212.601899245647,181.26976373484,191.724504855328,162.864961604283,201.547673851756,172.838582592272,169.617131700148,232.639481786052,204.673629248597
Ene21,144.095992948645,129.400213838572,169.54264033257,141.178428375943,132.249537870951,132.791908394855,129.260640247084,128.514907362201,134.644579044147,126.316260558508,188.178743615145,183.234805688742,160.341585597699,184.033762618849,167.51429651768,160.979533846276,135.701593995052,169.583601931488,172.816339452534,171.566801526955,172.045256897476,172.653818121623
Feb21,138.957417627021,125.889359990024,161.599820612411,101.087388479597,127.872203260346,129.801100534429,117.244849777376,119.010021042722,113.066203461784,121.121769384587,171.790604135747,194.163534983975,163.275263161883,176.4467336175,165.136571103913,155.738242255798,127.170082397882,165.462230600317,168.968050261693,171.540990768833,174.971793817525,169.043359544557
Mar21,155.907568515974,145.549230374597,173.857030517959,85.2227576143054,134.021664803013,137.907980880331,112.610716237739,127.301961631213,120.054252859077,129.882599182278,190.750040257441,224.492523301584,148.173904205231,190.250047898013,174.040912616159,165.085121625488,135.359090825469,175.203224382746,168.811446356538,170.198612023588,202.976195191541,182.03276723691
Abr21,198.358180757226,210.930229017875,176.56619134421,90.9491228704016,126.850570744496,130.689344742539,105.701759116124,120.377900680711,116.714889051229,121.687706792779,179.858752025678,205.179678961035,167.118429308148,186.462956128342,173.099559461392,164.757838994103,140.87605782767,172.886684634275,168.13010674589,168.636534454707,186.508377191767,181.137879151003
May21,224.079019290657,250.091157687563,178.991380311391,216.42881507274,140.037996820749,143.737732979277,119.654340795128,141.834873433277,184.557924745966,126.533411030258,186.825776857878,213.510020078447,179.133835551612,187.077845798924,184.821547318469,175.625905780378,169.605070937579,177.675268711937,172.732474631431,169.891342577953,201.574225017926,192.519225977652
Jun21,230.356094823271,260.36390458729,178.341019499714,138.34144525067,134.701433395898,136.670259768406,123.854819264769,136.963924432873,160.481421975194,128.688729362086,182.175876710048,211.153382066951,181.355206068804,185.477514747922,173.013552859254,172.304898105423,161.68049531915,175.9212167404,172.495918170608,171.11949984931,202.833982470202,189.063366999463
Jul21,183.626101718182,184.301922876755,182.448311407983,72.6554601907038,141.383425556193,145.54483414043,118.457097808714,130.323990940166,119.160604234461,134.42822069117,183.948150869824,226.050748677108,189.709491673948,195.228904896249,176.728243529219,174.462942047515,145.514533356565,184.316358932018,173.578118408485,172.935503736841,194.120688201159,189.469582396142
Ago21,153.509097008231,139.60271625024,177.584214868209,48.4604496369239,147.189111145336,151.832265365381,121.608708928673,130.164053570437,107.543079776228,138.211348488226,187.369663955085,233.682976257469,192.814282521605,198.159525858975,181.398107983745,175.533752506321,139.033368174772,187.957699781039,175.094810322293,173.722948967129,205.659502081517,187.878857027093
Sep21,160.014656123254,151.935765947156,173.953347688871,44.9718561049289,146.506198075803,148.625076337817,134.832859460409,134.077882136667,105.121205364266,144.397026970269,183.494578783904,244.418122253068,193.141422228777,202.891379808576,178.956627578255,178.513444606035,139.660931597644,191.738005989333,175.925640480317,174.866189737032,195.94488317054,190.558863185384
Oct21,160.052077536916,151.258334374539,175.20856456799,54.5165999641595,149.597556482661,150.721783552058,143.403616256156,133.140300510709,107.200404061688,142.367750867248,189.833251187746,259.105079405444,191.773941577349,198.351741117821,188.88824078759,178.732653106088,142.050011786521,191.218636747026,175.111190458309,175.37721375364,187.118832044661,192.080224665451
Nov21,155.32851967431,143.535879690823,175.701062418847,174.671064683518,141.283528850647,142.503309437506,134.563452749975,137.95473800289,132.727813930707,139.779786045812,186.076995071573,234.588127714327,177.709466138491,201.232108686602,183.732625200862,176.835828037128,144.095868318034,187.979807498594,174.969926500679,175.335585813102,206.13106598972,186.371800884588
Dic21,167.197908500775,159.424341940958,180.629600654438,198.260669724594,148.656334795914,150.661527370247,137.609112258403,147.679768556355,165.251791243932,141.461068161941,193.09192959278,323.647843622324,199.151832203593,221.767127670923,191.744216294017,195.520178910443,157.289216577871,208.533177786486,175.569287377366,175.216801445451,231.054715358656,206.112390127551
Ene22,153.018627447138,141.064587611535,173.710483863769,104.716034458454,138.225778058338,137.562693414625,141.878008224647,126.248815422126,125.723939334808,126.441451878343,194.3469969248,182.219561000969,164.088470922814,190.715472421089,176.99454338513,165.428194125578,138.592077715146,174.562632062254,177.221860030269,175.920357969438,180.478192840816,178.39106131469
Feb22,143.162729712021,129.976094647021,166.010331719329,82.8543411405469,127.933721889768,127.084921943764,132.609456595187,122.046424974848,105.015296677732,128.118558778561,179.102867311183,189.42226109361,175.492674567417,189.705888661675,172.949076110759,163.062476205085,126.288059389302,175.579698254796,176.950551401314,176.58056626965,182.875332858257,172.216250921726
Mar22,163.171478421929,154.342296236205,178.470228550225,65.6530190393576,132.980171109806,134.168628913213,126.432507847717,132.512339681898,102.129904746553,143.3500956743,196.039435244264,227.554983167504,160.155611675987,198.794873376397,182.452896218026,171.4215856825,132.848443717516,184.551055159864,175.603664878842,176.592025436808,209.335301912768,186.665619086121
Abr22,213.279827902573,231.52218867549,181.659300014337,61.6625370025768,126.052860397999,124.720505611749,133.392902821452,124.244375937109,105.341059117137,131.013602972431,184.826527914165,215.190290598574,171.478348528873,196.217414675496,181.955984774127,171.351661461944,141.137164457352,181.636027629362,175.681396485369,176.078537588508,196.630318377768,189.720719842943
May22,242.443354747984,276.304440979477,183.750873285456,183.760011311479,131.901238631438,129.707924917357,143.984275402928,144.493721654055,163.552091511281,137.81527608744,190.594689801901,213.897525361281,184.199817169869,196.727413256364,188.151533676556,180.210081514828,164.784266624595,185.460697758344,177.036592046071,176.107217803427,205.054421476637,194.933855023319
Jun22,228.806468809908,255.534326433923,182.476694270104,165.488559417919,139.048556839249,138.61593418903,141.432025235378,144.163624642358,168.876381948996,135.433838682842,187.790671917585,222.04695728337,185.828648184724,190.778431572065,184.950157417614,178.292131143719,165.996950201877,182.47714679635,178.263464138939,176.993817556793,206.400107008699,188.759587833278
Jul22,192.225207246596,195.631610227126,186.313861580511,99.7700643835093,133.495102866667,136.95172911363,114.451625350576,133.283649851923,134.314282660197,132.987865046724,192.998224169983,231.844456640946,195.107862641202,199.675320171292,181.829628752768,177.607762415235,146.451234300324,188.212775750076,177.503133400054,177.601063195021,196.695991535425,195.551825725247
Ago22,164.896745587093,155.391567621386,181.340041369814,48.1995625483975,140.135785613538,145.787050674649,109.001393121339,131.043068638344,105.276575637599,140.216667446185,193.751744053135,244.954563217679,197.178298466372,201.830550640304,195.427203446049,178.999270679373,137.327381323379,193.183487247997,177.855593384105,177.874063641033,209.820283164843,194.191511681432
Sep22,166.926233749525,160.47390256406,178.041976285674,46.9667263995261,143.249069992818,148.459943152574,114.540992457533,134.881506827319,103.936655301594,145.910566919727,191.941191959395,252.787563971109,197.130654189182,207.609367015463,190.989631248289,182.333593279657,139.299559371978,196.981454612593,179.220811762958,178.193179515706,198.150013903548,193.072256338201
Oct22,169.482268669222,163.968005950843,178.947332168399,59.9689626737428,153.208723431499,157.384069636378,130.205291179403,132.845449574883,109.629395581848,141.099420387267,197.845716961327,270.578952447365,197.069987504019,203.258971847371,189.052064585599,182.903406082431,146.88025420509,195.164913674459,178.450058771219,178.508821306094,187.75777285403,194.918049292777
Nov22,160.334324537792,148.846951876894,180.175062693531,94.5885884530177,150.043005356677,152.815892296193,134.766408831935,135.692173847424,130.514427077954,137.50064271501,196.602931094393,251.900887511445,183.026373283943,203.957267118397,190.293295780637,180.587578175635,147.513501550216,191.845283859545,178.481365296855,178.717411943677,208.262265308776,194.207614707116
Dic22,167.601886967077,157.493178895633,185.08149772675,197.391794852422,162.692873085297,167.502946415697,136.192736294285,141.009336247659,173.203005985848,129.563958510903,204.37802246939,333.225431173072,202.743764814121,223.23173377288,185.893388207062,197.558457090439,166.650283927559,208.07893573103,177.816806887898,178.249410318657,228.483996386113,207.303020371333
Ene23,157.946781153012,149.397987698483,172.734511236537,133.383281469099,137.141478277403,137.183050144117,136.91157955894,126.513084675582,141.246692101057,121.222189363653,200.662283676841,160.616925831995,166.125504513228,190.033003719556,167.456870495169,163.991659815814,142.62071766097,171.265869756484,175.358755205364,177.218975796706,172.875249609831,175.04109379271
Feb23,142.772328623617,129.666974296386,165.479050254657,83.6735281400602,128.495342141,130.525002941923,117.312852415313,120.083675632561,129.094523696113,116.852947479729,186.403642166649,170.342469107308,179.66062384802,189.836557428899,169.191780827416,162.114772297979,130.646513894953,172.825891930997,176.037867332779,176.404476475347,179.870166126466,172.563194412874
Mar23,161.251770697501,154.205821442302,173.459564743798,76.499882758375,145.325699199604,145.848637887983,142.444564287024,131.99862088222,129.678218648412,132.821568370348,208.721335372227,199.241696553384,164.886104469679,199.0119788085,177.013320944818,171.959006209721,144.39289779858,181.34191775274,176.290666624311,175.895763054151,202.425988319988,178.394855037351
Abr23,187.474293886002,191.227008035486,180.969111886576,56.2217875476344,148.003077223178,150.736745216551,132.942203123555,119.654930610979,118.38369715386,120.118419468208,198.312901725189,204.03718860208,176.925450061462,197.300780238061,172.369295922643,171.989483689911,149.549465382835,179.627584203002,176.90098735996,176.409840439017,190.21670922046,178.743196772267
May23,230.819418051048,258.957622023105,182.04686283965,52.733876873994,154.003776830735,156.989912554751,137.551726242958,121.834493468732,117.445922565898,123.632415740566,201.536100025024,190.832460499136,190.005011787411,196.878780727332,190.872128792481,177.861185589073,162.863880917613,182.965946152923,174.990208400833,176.060620795035,204.647380856759,191.618872249333
Jun23,229.00501658847,256.508234827388,181.331507986837,51.4206710001628,161.276517277065,165.061091617909,140.426204726507,123.150841272238,119.74120984586,124.544934967671,196.108808657195,208.655976322917,191.50436215453,191.824556138941,181.677113361975,177.334725185052,166.902193052685,180.885735168316,177.19842681667,176.363207525821,207.457361264167,186.524478880582
Jul23,191.130244637711,194.307417779032,185.616358920023,51.9394631500159,148.741268117314,155.306061539489,112.573980280404,115.473968630442,109.570856074413,117.663751290898,197.504522709765,211.45056487298,200.980933234764,200.204059598059,172.358025564833,175.480990031864,149.197184985233,184.427433036741,175.090687909846,175.759774375783,193.960636115781,188.318365640001
Ago23,154.398949292026,139.548866593184,180.109820082624,71.88482758468,149.311807540185,154.831288985646,118.903458157365,125.607397890695,122.035215521998,126.833409315094,201.163296855885,221.785245164612,202.754131334671,201.294032671271,192.846264676304,178.066865625777,143.597524417706,189.799489421553,176.880904795374,176.390006507297,207.780290215128,192.163596795089
Sep23,152.270996096313,138.117703374742,176.744556584329,54.9129859795747,155.881329405866,159.301229341061,137.04028210372,122.336329545168,112.518357712355,125.818105075588,197.423617243086,228.992593379579,200.864122350444,206.203362643274,190.709053532222,179.973752609623,144.692981708399,191.982569654032,177.251736157932,176.407776287717,195.820696198262,193.325290754523
Oct23,156.575769765493,144.283509979687,177.787278937449,90.9228818289431,157.954070347461,162.326361072442,133.865606527697,129.268819136759,119.817568122035,132.605307318381,203.029274745714,246.064499355633,199.750139334073,202.407467048108,190.848059199162,181.396278614357,149.170395927395,192.365277289749,176.385605988982,176.839415647429,190.401233526433,194.620471183071
Nov23,162.242446044853,152.565040889909,179.099156274921,152.246496341274,162.106438978862,169.021095326017,124.011610090511,134.995690211856,154.754068464519,127.8862336461,197.959491318944,231.622866066522,185.405716136634,204.08667243511,179.294343284516,181.111282152343,160.596624699549,188.094031162251,178.918060101941,177.518467416285,210.406716413021,189.233166141547
